LandisData 	"Climate Data"
ClimateTable
<<EcoIndex      TimeStep      Month      AvgMinT      AvgMaxT      StdDevT      AvgPpt      StdDevPpt      PAR
      eco4      20      6            6.58496579            19.28498714        0      1.231317813      0      0
      eco4      20      7            10.5604737            22.87700931       0      0.475758972      0      0
      eco4      20      8            7.83453251            21.09180983        0      0.626881973      0      0
      eco4      20      9            5.14744831            18.19372193        0      0.877016888      0      0
      eco4      20      10           0.70019774             11.7947055        0      3.214728312      0      0
      eco4      20      11           -2.1122648             6.76010192         0      12.50189298      0      0
      eco4      20      12           -5.4028975             4.03295873         0      12.35980669      0      0
      eco5      20      1            -5.6355880            4.457000231         0      19.56209769      0      0
      eco5      20      2            -6.3927624            6.013902179         0      13.18975011      0      0
      eco5      20      3            -7.8647238            2.639617002         0      19.50672428      0      0
      eco5      20      4            -1.8777288            8.337552414         0      15.54973835      0      0
      eco5      20      5            1.90154292            15.63170115        0      1.942938846      0      0
      eco5      20      6            6.30386814            20.99473175        0      0.88886595      0      0
      eco5      20      7            9.87956581            24.62751595        0      0.312671692      0      0
      eco5      20      8            7.18497027            22.81484571        0      0.45054805      0      0
      eco5      20      9            4.58128137            19.79967747        0      0.385364017      0      0
      eco5      20      10          0.311192305             13.3215067       0      2.152160872      0      0
      eco5      20      11          -2.10631296             7.93662747        0      9.352887403      0      0
      eco5      20      12          -5.48983699             4.92194474        0      9.468188447      0      0
                                                       
