LandisData 	"Climate Data"
ClimateTable
<<EcoIndex TimeStep Month AvgMinT	AvgMaxT		StdDevT		AvgPpt		StdDevPpt	PAR
eco4	86	8	10.31453001	31.13860391	0.355856047	1.41158039	2.064200749	0
eco4	86	9	7.802707592	27.80714002	1.941722963	1.048318446	0.71585597	0
eco4	86	10	1.499493245	19.79038039	1.786989302	7.799494989	8.951417534	0
eco4	86	11	-3.906006697	10.15284835	1.103154099	6.203667634	4.746127084	0
eco4	86	12	-5.194986362	7.055506229	1.538281049	12.18648713	15.57361019	0
eco5	86	1	-5.434550356	5.700534809	2.554231104	22.98042709	14.02924941	0
eco5	86	2	-4.522318601	7.412120974	1.637527248	14.48917773	7.698256944	0
eco5	86	3	-3.63356958	9.232498192	1.974119678	19.26107624	8.762919087	0
eco5	86	4	-0.85379152	14.55219372	1.189639788	3.656792371	1.839851999	0
eco5	86	5	2.425579961	19.9915193	1.007267281	1.181101402	0.98628814	0
eco5	86	6	8.269120609	26.34104223	1.01594377	1.259259858	1.038549234	0
eco5	86	7	12.02850466	31.33588863	1.243098403	0.516377829	0.44336681	0
eco5	86	8	10.62551873	31.14191716	0.356476907	1.445870597	2.119280722	0
eco5	86	9	8.110473737	27.82009746	1.917468956	1.025720389	0.671556001	0
eco5	86	10	1.79489373	19.83472309	1.791467322	7.743966186	8.845656411	0
eco5	86	11	-3.665931888	10.0029095	1.098108326	11.16723285	11.40465429	0
eco5	86	12	-4.956832405	6.649564827	1.534907605	15.34705594	16.0226545	0
eco1	87	1	-5.017886455	5.863354984	2.493677702	22.0387661	13.5410336	0
eco1	87	2	-4.069839882	7.536082859	1.60057178	13.55301127	7.539612161	0
eco1	87	3	-3.20595376	9.405059006	1.945639235	17.96401173	8.767088418	0
eco1	87	4	-0.46656367	14.77964386	1.152426294	3.343049961	1.653374048	0
eco1	87	5	2.68237024	20.25887817	0.99402798	1.087917571	0.942720647	0
eco1	87	6	8.475280028	26.72091072	0.969987936	1.137314934	1.064167028	0
eco1	87	7	12.43568215	31.64815008	1.225518846	0.494534961	0.504859512	0
eco1	87	8	11.15076306	31.48128286	0.3548192	1.367222419	1.992682183	0
eco1	87	9	8.788732288	28.13365186	1.941222362	0.932416751	0.624320027	0
eco1	87	10	2.332231435	20.07278286	1.822014613	7.251501181	8.344752124	0
eco1	87	11	-3.141925155	10.40045527	1.113274353	5.671991239	4.109937077	0
eco1	87	12	-4.485149696	7.254738331	1.523736719	11.27572744	14.43267602	0
eco2	87	1	-5.646850492	5.499492631	2.564917659	23.5979462	14.32039067	0
eco2	87	2	-4.727743504	7.250217344	1.65734295	14.82931243	7.942982711	0
eco2	87	3	-3.842659165	9.115556739	2.03067497	19.8578773	8.889476958	0
eco2	87	4	-1.025772442	14.43548471	1.205110779	3.932938729	1.954684614	0
eco2	87	5	2.275704463	19.84285144	1.02208889	1.244760696	1.036591644	0
eco2	87	6	8.182962495	26.23599599	1.029882275	1.297881267	1.042883729	0
eco2	87	7	12.00247373	31.19709217	1.255776841	0.640529577	0.528349467	0
eco2	87	8	10.62495496	30.90082445	0.376514939	1.491361456	2.137545339	0
eco2	87	9	8.062317309	27.57174861	1.923768606	1.097714712	0.665650592	0
eco2	87	10	1.690493516	19.5828884	1.805920661	8.094762745	9.204920777	0
eco2	87	11	-3.834807178	9.942386583	1.109333048	6.061090715	4.602584644	0
eco2	87	12	-5.154209003	6.870697668	1.55000794	11.88397425	14.95445053	0
eco3	87	1	-6.117760748	5.245349946	2.614548318	24.48119641	14.9141787	0
eco3	87	2	-5.192648591	7.029928586	1.690594145	15.44723118	7.917127639	0
eco3	87	3	-4.286652334	8.887248049	2.057218212	20.87205553	9.105198013	0
eco3	87	4	-1.426419887	14.19420739	1.217942645	4.173056939	2.114520137	0
eco3	87	5	1.954798533	19.58470469	1.0426412	1.267667853	1.063626155	0
eco3	87	6	7.875636676	25.88641826	1.073539889	1.344154348	1.004053099	0
eco3	87	7	11.58659628	30.90977591	1.276994711	0.722689582	0.564773254	0
eco3	87	8	10.04595079	30.62503076	0.368888234	1.620570994	2.302811345	0
eco3	87	9	7.408159016	27.32140445	1.912289713	1.14011406	0.661549921	0
eco3	87	10	1.163679828	19.3573486	1.786156929	8.556885155	9.762377688	0
eco3	87	11	-4.374995028	9.784627999	1.100275603	6.327830089	4.953717675	0
eco3	87	12	-5.672975215	6.732994645	1.559916609	12.31532394	15.47769025	0
eco4	87	1	-5.67117275	5.593009739	2.592719954	23.50285059	14.33340823	0
eco4	87	2	-4.740827624	7.290317885	1.660059167	14.80888797	7.788583703	0
eco4	87	3	-3.85809862	9.049189881	1.995662225	19.6502486	9.019947798	0
eco4	87	4	-1.094774322	14.38199792	1.19714544	3.697939759	1.837780921	0
eco4	87	5	2.173729562	19.79021683	1.020823645	1.21225655	0.994082152	0
eco4	87	6	8.064492711	26.19661546	0.981361891	1.296068314	1.089812349	0
eco4	87	7	11.80098498	31.28838171	1.263551454	0.478380787	0.412430841	0
eco4	87	8	10.31453001	31.13860391	0.355856047	1.41158039	2.064200749	0
eco4	87	9	7.802707592	27.80714002	1.941722963	1.048318446	0.71585597	0
eco4	87	10	1.499493245	19.79038039	1.786989302	7.799494989	8.951417534	0
eco4	87	11	-3.906006697	10.15284835	1.103154099	6.203667634	4.746127084	0
eco4	87	12	-5.194986362	7.055506229	1.538281049	12.18648713	15.57361019	0
eco5	87	1	-5.434550356	5.700534809	2.554231104	22.98042709	14.02924941	0
eco5	87	2	-4.522318601	7.412120974	1.637527248	14.48917773	7.698256944	0
eco5	87	3	-3.63356958	9.232498192	1.974119678	19.26107624	8.762919087	0
eco5	87	4	-0.85379152	14.55219372	1.189639788	3.656792371	1.839851999	0
eco5	87	5	2.425579961	19.9915193	1.007267281	1.181101402	0.98628814	0
eco5	87	6	8.269120609	26.34104223	1.01594377	1.259259858	1.038549234	0
eco5	87	7	12.02850466	31.33588863	1.243098403	0.516377829	0.44336681	0
eco5	87	8	10.62551873	31.14191716	0.356476907	1.445870597	2.119280722	0
eco5	87	9	8.110473737	27.82009746	1.917468956	1.025720389	0.671556001	0
eco5	87	10	1.79489373	19.83472309	1.791467322	7.743966186	8.845656411	0
eco5	87	11	-3.665931888	10.0029095	1.098108326	11.16723285	11.40465429	0
eco5	87	12	-4.956832405	6.649564827	1.534907605	15.34705594	16.0226545	0
eco1	88	1	-5.017886455	5.863354984	2.493677702	22.0387661	13.5410336	0
eco1	88	2	-4.069839882	7.536082859	1.60057178	13.55301127	7.539612161	0
eco1	88	3	-3.20595376	9.405059006	1.945639235	17.96401173	8.767088418	0
eco1	88	4	-0.46656367	14.77964386	1.152426294	3.343049961	1.653374048	0
eco1	88	5	2.68237024	20.25887817	0.99402798	1.087917571	0.942720647	0
eco1	88	6	8.475280028	26.72091072	0.969987936	1.137314934	1.064167028	0
eco1	88	7	12.43568215	31.64815008	1.225518846	0.494534961	0.504859512	0
eco1	88	8	11.15076306	31.48128286	0.3548192	1.367222419	1.992682183	0
eco1	88	9	8.788732288	28.13365186	1.941222362	0.932416751	0.624320027	0
eco1	88	10	2.332231435	20.07278286	1.822014613	7.251501181	8.344752124	0
eco1	88	11	-3.141925155	10.40045527	1.113274353	5.671991239	4.109937077	0
eco1	88	12	-4.485149696	7.254738331	1.523736719	11.27572744	14.43267602	0
eco2	88	1	-5.646850492	5.499492631	2.564917659	23.5979462	14.32039067	0
eco2	88	2	-4.727743504	7.250217344	1.65734295	14.82931243	7.942982711	0
eco2	88	3	-3.842659165	9.115556739	2.03067497	19.8578773	8.889476958	0
eco2	88	4	-1.025772442	14.43548471	1.205110779	3.932938729	1.954684614	0
eco2	88	5	2.275704463	19.84285144	1.02208889	1.244760696	1.036591644	0
eco2	88	6	8.182962495	26.23599599	1.029882275	1.297881267	1.042883729	0
eco2	88	7	12.00247373	31.19709217	1.255776841	0.640529577	0.528349467	0
eco2	88	8	10.62495496	30.90082445	0.376514939	1.491361456	2.137545339	0
eco2	88	9	8.062317309	27.57174861	1.923768606	1.097714712	0.665650592	0
eco2	88	10	1.690493516	19.5828884	1.805920661	8.094762745	9.204920777	0
eco2	88	11	-3.834807178	9.942386583	1.109333048	6.061090715	4.602584644	0
eco2	88	12	-5.154209003	6.870697668	1.55000794	11.88397425	14.95445053	0
eco3	88	1	-6.117760748	5.245349946	2.614548318	24.48119641	14.9141787	0
eco3	88	2	-5.192648591	7.029928586	1.690594145	15.44723118	7.917127639	0
eco3	88	3	-4.286652334	8.887248049	2.057218212	20.87205553	9.105198013	0
eco3	88	4	-1.426419887	14.19420739	1.217942645	4.173056939	2.114520137	0
eco3	88	5	1.954798533	19.58470469	1.0426412	1.267667853	1.063626155	0
eco3	88	6	7.875636676	25.88641826	1.073539889	1.344154348	1.004053099	0
eco3	88	7	11.58659628	30.90977591	1.276994711	0.722689582	0.564773254	0
eco3	88	8	10.04595079	30.62503076	0.368888234	1.620570994	2.302811345	0
eco3	88	9	7.408159016	27.32140445	1.912289713	1.14011406	0.661549921	0
eco3	88	10	1.163679828	19.3573486	1.786156929	8.556885155	9.762377688	0
eco3	88	11	-4.374995028	9.784627999	1.100275603	6.327830089	4.953717675	0
eco3	88	12	-5.672975215	6.732994645	1.559916609	12.31532394	15.47769025	0
eco4	88	1	-5.67117275	5.593009739	2.592719954	23.50285059	14.33340823	0
eco4	88	2	-4.740827624	7.290317885	1.660059167	14.80888797	7.788583703	0
eco4	88	3	-3.85809862	9.049189881	1.995662225	19.6502486	9.019947798	0
eco4	88	4	-1.094774322	14.38199792	1.19714544	3.697939759	1.837780921	0
eco4	88	5	2.173729562	19.79021683	1.020823645	1.21225655	0.994082152	0
eco4	88	6	8.064492711	26.19661546	0.981361891	1.296068314	1.089812349	0
eco4	88	7	11.80098498	31.28838171	1.263551454	0.478380787	0.412430841	0
eco4	88	8	10.31453001	31.13860391	0.355856047	1.41158039	2.064200749	0
eco4	88	9	7.802707592	27.80714002	1.941722963	1.048318446	0.71585597	0
eco4	88	10	1.499493245	19.79038039	1.786989302	7.799494989	8.951417534	0
eco4	88	11	-3.906006697	10.15284835	1.103154099	6.203667634	4.746127084	0
eco4	88	12	-5.194986362	7.055506229	1.538281049	12.18648713	15.57361019	0
eco5	88	1	-5.434550356	5.700534809	2.554231104	22.98042709	14.02924941	0
eco5	88	2	-4.522318601	7.412120974	1.637527248	14.48917773	7.698256944	0
eco5	88	3	-3.63356958	9.232498192	1.974119678	19.26107624	8.762919087	0
eco5	88	4	-0.85379152	14.55219372	1.189639788	3.656792371	1.839851999	0
eco5	88	5	2.425579961	19.9915193	1.007267281	1.181101402	0.98628814	0
eco5	88	6	8.269120609	26.34104223	1.01594377	1.259259858	1.038549234	0
eco5	88	7	12.02850466	31.33588863	1.243098403	0.516377829	0.44336681	0
eco5	88	8	10.62551873	31.14191716	0.356476907	1.445870597	2.119280722	0
eco5	88	9	8.110473737	27.82009746	1.917468956	1.025720389	0.671556001	0
eco5	88	10	1.79489373	19.83472309	1.791467322	7.743966186	8.845656411	0
eco5	88	11	-3.665931888	10.0029095	1.098108326	11.16723285	11.40465429	0
eco5	88	12	-4.956832405	6.649564827	1.534907605	15.34705594	16.0226545	0
eco1	89	1	-5.017886455	5.863354984	2.493677702	22.0387661	13.5410336	0
eco1	89	2	-4.069839882	7.536082859	1.60057178	13.55301127	7.539612161	0
eco1	89	3	-3.20595376	9.405059006	1.945639235	17.96401173	8.767088418	0
eco1	89	4	-0.46656367	14.77964386	1.152426294	3.343049961	1.653374048	0
eco1	89	5	2.68237024	20.25887817	0.99402798	1.087917571	0.942720647	0
eco1	89	6	8.475280028	26.72091072	0.969987936	1.137314934	1.064167028	0
eco1	89	7	12.43568215	31.64815008	1.225518846	0.494534961	0.504859512	0
eco1	89	8	11.15076306	31.48128286	0.3548192	1.367222419	1.992682183	0
eco1	89	9	8.788732288	28.13365186	1.941222362	0.932416751	0.624320027	0
eco1	89	10	2.332231435	20.07278286	1.822014613	7.251501181	8.344752124	0
eco1	89	11	-3.141925155	10.40045527	1.113274353	5.671991239	4.109937077	0
eco1	89	12	-4.485149696	7.254738331	1.523736719	11.27572744	14.43267602	0
eco2	89	1	-5.646850492	5.499492631	2.564917659	23.5979462	14.32039067	0
eco2	89	2	-4.727743504	7.250217344	1.65734295	14.82931243	7.942982711	0
eco2	89	3	-3.842659165	9.115556739	2.03067497	19.8578773	8.889476958	0
eco2	89	4	-1.025772442	14.43548471	1.205110779	3.932938729	1.954684614	0
eco2	89	5	2.275704463	19.84285144	1.02208889	1.244760696	1.036591644	0
eco2	89	6	8.182962495	26.23599599	1.029882275	1.297881267	1.042883729	0
eco2	89	7	12.00247373	31.19709217	1.255776841	0.640529577	0.528349467	0
eco2	89	8	10.62495496	30.90082445	0.376514939	1.491361456	2.137545339	0
eco2	89	9	8.062317309	27.57174861	1.923768606	1.097714712	0.665650592	0
eco2	89	10	1.690493516	19.5828884	1.805920661	8.094762745	9.204920777	0
eco2	89	11	-3.834807178	9.942386583	1.109333048	6.061090715	4.602584644	0
eco2	89	12	-5.154209003	6.870697668	1.55000794	11.88397425	14.95445053	0
eco3	89	1	-6.117760748	5.245349946	2.614548318	24.48119641	14.9141787	0
eco3	89	2	-5.192648591	7.029928586	1.690594145	15.44723118	7.917127639	0
eco3	89	3	-4.286652334	8.887248049	2.057218212	20.87205553	9.105198013	0
eco3	89	4	-1.426419887	14.19420739	1.217942645	4.173056939	2.114520137	0
eco3	89	5	1.954798533	19.58470469	1.0426412	1.267667853	1.063626155	0
eco3	89	6	7.875636676	25.88641826	1.073539889	1.344154348	1.004053099	0
eco3	89	7	11.58659628	30.90977591	1.276994711	0.722689582	0.564773254	0
eco3	89	8	10.04595079	30.62503076	0.368888234	1.620570994	2.302811345	0
eco3	89	9	7.408159016	27.32140445	1.912289713	1.14011406	0.661549921	0
eco3	89	10	1.163679828	19.3573486	1.786156929	8.556885155	9.762377688	0
eco3	89	11	-4.374995028	9.784627999	1.100275603	6.327830089	4.953717675	0
eco3	89	12	-5.672975215	6.732994645	1.559916609	12.31532394	15.47769025	0
eco4	89	1	-5.67117275	5.593009739	2.592719954	23.50285059	14.33340823	0
eco4	89	2	-4.740827624	7.290317885	1.660059167	14.80888797	7.788583703	0
eco4	89	3	-3.85809862	9.049189881	1.995662225	19.6502486	9.019947798	0
eco4	89	4	-1.094774322	14.38199792	1.19714544	3.697939759	1.837780921	0
eco4	89	5	2.173729562	19.79021683	1.020823645	1.21225655	0.994082152	0
eco4	89	6	8.064492711	26.19661546	0.981361891	1.296068314	1.089812349	0
eco4	89	7	11.80098498	31.28838171	1.263551454	0.478380787	0.412430841	0
eco4	89	8	10.31453001	31.13860391	0.355856047	1.41158039	2.064200749	0
eco4	89	9	7.802707592	27.80714002	1.941722963	1.048318446	0.71585597	0
eco4	89	10	1.499493245	19.79038039	1.786989302	7.799494989	8.951417534	0
eco4	89	11	-3.906006697	10.15284835	1.103154099	6.203667634	4.746127084	0
eco4	89	12	-5.194986362	7.055506229	1.538281049	12.18648713	15.57361019	0
eco5	89	1	-5.434550356	5.700534809	2.554231104	22.98042709	14.02924941	0
eco5	89	2	-4.522318601	7.412120974	1.637527248	14.48917773	7.698256944	0
eco5	89	3	-3.63356958	9.232498192	1.974119678	19.26107624	8.762919087	0
eco5	89	4	-0.85379152	14.55219372	1.189639788	3.656792371	1.839851999	0
eco5	89	5	2.425579961	19.9915193	1.007267281	1.181101402	0.98628814	0
eco5	89	6	8.269120609	26.34104223	1.01594377	1.259259858	1.038549234	0
eco5	89	7	12.02850466	31.33588863	1.243098403	0.516377829	0.44336681	0
eco5	89	8	10.62551873	31.14191716	0.356476907	1.445870597	2.119280722	0
eco5	89	9	8.110473737	27.82009746	1.917468956	1.025720389	0.671556001	0
eco5	89	10	1.79489373	19.83472309	1.791467322	7.743966186	8.845656411	0
eco5	89	11	-3.665931888	10.0029095	1.098108326	11.16723285	11.40465429	0
eco5	89	12	-4.956832405	6.649564827	1.534907605	15.34705594	16.0226545	0
eco1	90	1	-5.017886455	5.863354984	2.493677702	22.0387661	13.5410336	0
eco1	90	2	-4.069839882	7.536082859	1.60057178	13.55301127	7.539612161	0
eco1	90	3	-3.20595376	9.405059006	1.945639235	17.96401173	8.767088418	0
eco1	90	4	-0.46656367	14.77964386	1.152426294	3.343049961	1.653374048	0
eco1	90	5	2.68237024	20.25887817	0.99402798	1.087917571	0.942720647	0
eco1	90	6	8.475280028	26.72091072	0.969987936	1.137314934	1.064167028	0
eco1	90	7	12.43568215	31.64815008	1.225518846	0.494534961	0.504859512	0
eco1	90	8	11.15076306	31.48128286	0.3548192	1.367222419	1.992682183	0
eco1	90	9	8.788732288	28.13365186	1.941222362	0.932416751	0.624320027	0
eco1	90	10	2.332231435	20.07278286	1.822014613	7.251501181	8.344752124	0
eco1	90	11	-3.141925155	10.40045527	1.113274353	5.671991239	4.109937077	0
eco1	90	12	-4.485149696	7.254738331	1.523736719	11.27572744	14.43267602	0
eco2	90	1	-5.646850492	5.499492631	2.564917659	23.5979462	14.32039067	0
eco2	90	2	-4.727743504	7.250217344	1.65734295	14.82931243	7.942982711	0
eco2	90	3	-3.842659165	9.115556739	2.03067497	19.8578773	8.889476958	0
eco2	90	4	-1.025772442	14.43548471	1.205110779	3.932938729	1.954684614	0
eco2	90	5	2.275704463	19.84285144	1.02208889	1.244760696	1.036591644	0
eco2	90	6	8.182962495	26.23599599	1.029882275	1.297881267	1.042883729	0
eco2	90	7	12.00247373	31.19709217	1.255776841	0.640529577	0.528349467	0
eco2	90	8	10.62495496	30.90082445	0.376514939	1.491361456	2.137545339	0
eco2	90	9	8.062317309	27.57174861	1.923768606	1.097714712	0.665650592	0
eco2	90	10	1.690493516	19.5828884	1.805920661	8.094762745	9.204920777	0
eco2	90	11	-3.834807178	9.942386583	1.109333048	6.061090715	4.602584644	0
eco2	90	12	-5.154209003	6.870697668	1.55000794	11.88397425	14.95445053	0
eco3	90	1	-6.117760748	5.245349946	2.614548318	24.48119641	14.9141787	0
eco3	90	2	-5.192648591	7.029928586	1.690594145	15.44723118	7.917127639	0
eco3	90	3	-4.286652334	8.887248049	2.057218212	20.87205553	9.105198013	0
eco3	90	4	-1.426419887	14.19420739	1.217942645	4.173056939	2.114520137	0
eco3	90	5	1.954798533	19.58470469	1.0426412	1.267667853	1.063626155	0
eco3	90	6	7.875636676	25.88641826	1.073539889	1.344154348	1.004053099	0
eco3	90	7	11.58659628	30.90977591	1.276994711	0.722689582	0.564773254	0
eco3	90	8	10.04595079	30.62503076	0.368888234	1.620570994	2.302811345	0
eco3	90	9	7.408159016	27.32140445	1.912289713	1.14011406	0.661549921	0
eco3	90	10	1.163679828	19.3573486	1.786156929	8.556885155	9.762377688	0
eco3	90	11	-4.374995028	9.784627999	1.100275603	6.327830089	4.953717675	0
eco3	90	12	-5.672975215	6.732994645	1.559916609	12.31532394	15.47769025	0
eco4	90	1	-5.67117275	5.593009739	2.592719954	23.50285059	14.33340823	0
eco4	90	2	-4.740827624	7.290317885	1.660059167	14.80888797	7.788583703	0
eco4	90	3	-3.85809862	9.049189881	1.995662225	19.6502486	9.019947798	0
eco4	90	4	-1.094774322	14.38199792	1.19714544	3.697939759	1.837780921	0
eco4	90	5	2.173729562	19.79021683	1.020823645	1.21225655	0.994082152	0
eco4	90	6	8.064492711	26.19661546	0.981361891	1.296068314	1.089812349	0
eco4	90	7	11.80098498	31.28838171	1.263551454	0.478380787	0.412430841	0
eco4	90	8	10.31453001	31.13860391	0.355856047	1.41158039	2.064200749	0
eco4	90	9	7.802707592	27.80714002	1.941722963	1.048318446	0.71585597	0
eco4	90	10	1.499493245	19.79038039	1.786989302	7.799494989	8.951417534	0
eco4	90	11	-3.906006697	10.15284835	1.103154099	6.203667634	4.746127084	0
eco4	90	12	-5.194986362	7.055506229	1.538281049	12.18648713	15.57361019	0
eco5	90	1	-5.434550356	5.700534809	2.554231104	22.98042709	14.02924941	0
eco5	90	2	-4.522318601	7.412120974	1.637527248	14.48917773	7.698256944	0
eco5	90	3	-3.63356958	9.232498192	1.974119678	19.26107624	8.762919087	0
eco5	90	4	-0.85379152	14.55219372	1.189639788	3.656792371	1.839851999	0
eco5	90	5	2.425579961	19.9915193	1.007267281	1.181101402	0.98628814	0
eco5	90	6	8.269120609	26.34104223	1.01594377	1.259259858	1.038549234	0
eco5	90	7	12.02850466	31.33588863	1.243098403	0.516377829	0.44336681	0
eco5	90	8	10.62551873	31.14191716	0.356476907	1.445870597	2.119280722	0
eco5	90	9	8.110473737	27.82009746	1.917468956	1.025720389	0.671556001	0
eco5	90	10	1.79489373	19.83472309	1.791467322	7.743966186	8.845656411	0
eco5	90	11	-3.665931888	10.0029095	1.098108326	11.16723285	11.40465429	0
eco5	90	12	-4.956832405	6.649564827	1.534907605	15.34705594	16.0226545	0
eco1	91	1	-5.017886455	5.863354984	2.493677702	22.0387661	13.5410336	0
eco1	91	2	-4.069839882	7.536082859	1.60057178	13.55301127	7.539612161	0
eco1	91	3	-3.20595376	9.405059006	1.945639235	17.96401173	8.767088418	0
eco1	91	4	-0.46656367	14.77964386	1.152426294	3.343049961	1.653374048	0
eco1	91	5	2.68237024	20.25887817	0.99402798	1.087917571	0.942720647	0
eco1	91	6	8.475280028	26.72091072	0.969987936	1.137314934	1.064167028	0
eco1	91	7	12.43568215	31.64815008	1.225518846	0.494534961	0.504859512	0
eco1	91	8	11.15076306	31.48128286	0.3548192	1.367222419	1.992682183	0
eco1	91	9	8.788732288	28.13365186	1.941222362	0.932416751	0.624320027	0
eco1	91	10	2.332231435	20.07278286	1.822014613	7.251501181	8.344752124	0
eco1	91	11	-3.141925155	10.40045527	1.113274353	5.671991239	4.109937077	0
eco1	91	12	-4.485149696	7.254738331	1.523736719	11.27572744	14.43267602	0
eco2	91	1	-5.646850492	5.499492631	2.564917659	23.5979462	14.32039067	0
eco2	91	2	-4.727743504	7.250217344	1.65734295	14.82931243	7.942982711	0
eco2	91	3	-3.842659165	9.115556739	2.03067497	19.8578773	8.889476958	0
eco2	91	4	-1.025772442	14.43548471	1.205110779	3.932938729	1.954684614	0
eco2	91	5	2.275704463	19.84285144	1.02208889	1.244760696	1.036591644	0
eco2	91	6	8.182962495	26.23599599	1.029882275	1.297881267	1.042883729	0
eco2	91	7	12.00247373	31.19709217	1.255776841	0.640529577	0.528349467	0
eco2	91	8	10.62495496	30.90082445	0.376514939	1.491361456	2.137545339	0
eco2	91	9	8.062317309	27.57174861	1.923768606	1.097714712	0.665650592	0
eco2	91	10	1.690493516	19.5828884	1.805920661	8.094762745	9.204920777	0
eco2	91	11	-3.834807178	9.942386583	1.109333048	6.061090715	4.602584644	0
eco2	91	12	-5.154209003	6.870697668	1.55000794	11.88397425	14.95445053	0
eco3	91	1	-6.117760748	5.245349946	2.614548318	24.48119641	14.9141787	0
eco3	91	2	-5.192648591	7.029928586	1.690594145	15.44723118	7.917127639	0
eco3	91	3	-4.286652334	8.887248049	2.057218212	20.87205553	9.105198013	0
eco3	91	4	-1.426419887	14.19420739	1.217942645	4.173056939	2.114520137	0
eco3	91	5	1.954798533	19.58470469	1.0426412	1.267667853	1.063626155	0
eco3	91	6	7.875636676	25.88641826	1.073539889	1.344154348	1.004053099	0
eco3	91	7	11.58659628	30.90977591	1.276994711	0.722689582	0.564773254	0
eco3	91	8	10.04595079	30.62503076	0.368888234	1.620570994	2.302811345	0
eco3	91	9	7.408159016	27.32140445	1.912289713	1.14011406	0.661549921	0
eco3	91	10	1.163679828	19.3573486	1.786156929	8.556885155	9.762377688	0
eco3	91	11	-4.374995028	9.784627999	1.100275603	6.327830089	4.953717675	0
eco3	91	12	-5.672975215	6.732994645	1.559916609	12.31532394	15.47769025	0
eco4	91	1	-5.67117275	5.593009739	2.592719954	23.50285059	14.33340823	0
eco4	91	2	-4.740827624	7.290317885	1.660059167	14.80888797	7.788583703	0
eco4	91	3	-3.85809862	9.049189881	1.995662225	19.6502486	9.019947798	0
eco4	91	4	-1.094774322	14.38199792	1.19714544	3.697939759	1.837780921	0
eco4	91	5	2.173729562	19.79021683	1.020823645	1.21225655	0.994082152	0
eco4	91	6	8.064492711	26.19661546	0.981361891	1.296068314	1.089812349	0
eco4	91	7	11.80098498	31.28838171	1.263551454	0.478380787	0.412430841	0
eco4	91	8	10.31453001	31.13860391	0.355856047	1.41158039	2.064200749	0
eco4	91	9	7.802707592	27.80714002	1.941722963	1.048318446	0.71585597	0
eco4	91	10	1.499493245	19.79038039	1.786989302	7.799494989	8.951417534	0
eco4	91	11	-3.906006697	10.15284835	1.103154099	6.203667634	4.746127084	0
eco4	91	12	-5.194986362	7.055506229	1.538281049	12.18648713	15.57361019	0
eco5	91	1	-5.434550356	5.700534809	2.554231104	22.98042709	14.02924941	0
eco5	91	2	-4.522318601	7.412120974	1.637527248	14.48917773	7.698256944	0
eco5	91	3	-3.63356958	9.232498192	1.974119678	19.26107624	8.762919087	0
eco5	91	4	-0.85379152	14.55219372	1.189639788	3.656792371	1.839851999	0
eco5	91	5	2.425579961	19.9915193	1.007267281	1.181101402	0.98628814	0
eco5	91	6	8.269120609	26.34104223	1.01594377	1.259259858	1.038549234	0
eco5	91	7	12.02850466	31.33588863	1.243098403	0.516377829	0.44336681	0
eco5	91	8	10.62551873	31.14191716	0.356476907	1.445870597	2.119280722	0
eco5	91	9	8.110473737	27.82009746	1.917468956	1.025720389	0.671556001	0
eco5	91	10	1.79489373	19.83472309	1.791467322	7.743966186	8.845656411	0
eco5	91	11	-3.665931888	10.0029095	1.098108326	11.16723285	11.40465429	0
eco5	91	12	-4.956832405	6.649564827	1.534907605	15.34705594	16.0226545	0
eco1	92	1	-5.017886455	5.863354984	2.493677702	22.0387661	13.5410336	0
eco1	92	2	-4.069839882	7.536082859	1.60057178	13.55301127	7.539612161	0
eco1	92	3	-3.20595376	9.405059006	1.945639235	17.96401173	8.767088418	0
eco1	92	4	-0.46656367	14.77964386	1.152426294	3.343049961	1.653374048	0
eco1	92	5	2.68237024	20.25887817	0.99402798	1.087917571	0.942720647	0
eco1	92	6	8.475280028	26.72091072	0.969987936	1.137314934	1.064167028	0
eco1	92	7	12.43568215	31.64815008	1.225518846	0.494534961	0.504859512	0
eco1	92	8	11.15076306	31.48128286	0.3548192	1.367222419	1.992682183	0
eco1	92	9	8.788732288	28.13365186	1.941222362	0.932416751	0.624320027	0
eco1	92	10	2.332231435	20.07278286	1.822014613	7.251501181	8.344752124	0
eco1	92	11	-3.141925155	10.40045527	1.113274353	5.671991239	4.109937077	0
eco1	92	12	-4.485149696	7.254738331	1.523736719	11.27572744	14.43267602	0
eco2	92	1	-5.646850492	5.499492631	2.564917659	23.5979462	14.32039067	0
eco2	92	2	-4.727743504	7.250217344	1.65734295	14.82931243	7.942982711	0
eco2	92	3	-3.842659165	9.115556739	2.03067497	19.8578773	8.889476958	0
eco2	92	4	-1.025772442	14.43548471	1.205110779	3.932938729	1.954684614	0
eco2	92	5	2.275704463	19.84285144	1.02208889	1.244760696	1.036591644	0
eco2	92	6	8.182962495	26.23599599	1.029882275	1.297881267	1.042883729	0
eco2	92	7	12.00247373	31.19709217	1.255776841	0.640529577	0.528349467	0
eco2	92	8	10.62495496	30.90082445	0.376514939	1.491361456	2.137545339	0
eco2	92	9	8.062317309	27.57174861	1.923768606	1.097714712	0.665650592	0
eco2	92	10	1.690493516	19.5828884	1.805920661	8.094762745	9.204920777	0
eco2	92	11	-3.834807178	9.942386583	1.109333048	6.061090715	4.602584644	0
eco2	92	12	-5.154209003	6.870697668	1.55000794	11.88397425	14.95445053	0
eco3	92	1	-6.117760748	5.245349946	2.614548318	24.48119641	14.9141787	0
eco3	92	2	-5.192648591	7.029928586	1.690594145	15.44723118	7.917127639	0
